"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"02","青森県","02201","青森市","022010069000","大字細越","40.783661","140.705293","0","1"
"02","青森県","02201","青森市","022010070000","大字前田","40.896270","140.649729","0","1"
"02","青森県","02201","青森市","022010071000","大字孫内","40.762511","140.637145","0","1"
"02","青森県","02201","青森市","022010072000","大字松森","40.810016","140.782315","0","1"
"02","青森県","02201","青森市","022010073000","大字馬屋尻","40.842231","140.823302","0","1"
"02","青森県","02201","青森市","022010074000","大字宮田","40.836603","140.850293","0","1"
"02","青森県","02201","青森市","022010075000","大字雲谷","40.729527","140.805245","0","1"
"02","青森県","02201","青森市","022010076000","大字安田","40.803367","140.712456","0","1"
"02","青森県","02201","青森市","022010077000","大字矢田","40.852342","140.852508","0","1"
"02","青森県","02201","青森市","022010078000","大字矢田前","40.829071","140.809232","0","1"
"02","青森県","02201","青森市","022010079000","大字八ツ役","40.788802","140.745644","0","1"
"02","青森県","02201","青森市","022010080000","大字八幡林","40.833999","140.822520","0","1"
"02","青森県","02201","青森市","022010081000","大字横内","40.766901","140.768363","0","1"
"02","青森県","02201","青森市","022010082000","大字四ツ石","40.764259","140.785005","0","1"
"02","青森県","02201","青森市","022010083000","大字六枚橋","40.929304","140.649511","0","1"
"02","青森県","02201","青森市","022010084001","岡造道一丁目","40.825490","140.785199","0","3"
"02","青森県","02201","青森市","022010084002","岡造道二丁目","40.826345","140.787564","0","3"
"02","青森県","02201","青森市","022010084003","岡造道三丁目","40.826208","140.791456","0","3"
"02","青森県","02201","青森市","022010085001","沖館一丁目","40.834207","140.725895","0","3"
"02","青森県","02201","青森市","022010085002","沖館二丁目","40.841661","140.720942","0","3"
"02","青森県","02201","青森市","022010085003","沖館三丁目","40.837420","140.722882","0","3"
"02","青森県","02201","青森市","022010085004","沖館四丁目","40.836411","140.720826","0","3"
"02","青森県","02201","青森市","022010085005","沖館五丁目","40.834491","140.720277","0","3"
"02","青森県","02201","青森市","022010086001","奥野一丁目","40.813078","140.756583","0","3"
"02","青森県","02201","青森市","022010086002","奥野二丁目","40.813219","140.761938","0","3"
"02","青森県","02201","青森市","022010086003","奥野三丁目","40.813055","140.765028","0","3"
"02","青森県","02201","青森市","022010086004","奥野四丁目","40.810286","140.760244","0","3"
"02","青森県","02201","青森市","022010087000","卸町","40.785233","140.754602","0","1"
"02","青森県","02201","青森市","022010088001","勝田一丁目","40.816784","140.753551","0","3"
"02","青森県","02201","青森市","022010088002","勝田二丁目","40.818174","140.757427","0","3"
"02","青森県","02201","青森市","022010089001","合浦一丁目","40.827999","140.771547","0","3"
"02","青森県","02201","青森市","022010089002","合浦二丁目","40.829538","140.778022","0","3"
"02","青森県","02201","青森市","022010090001","桂木一丁目","40.812231","140.742917","0","3"
"02","青森県","02201","青森市","022010090002","桂木二丁目","40.811613","140.744968","0","3"
"02","青森県","02201","青森市","022010090003","桂木三丁目","40.810631","140.748621","0","3"
"02","青森県","02201","青森市","022010090004","桂木四丁目","40.810232","140.752429","0","3"
"02","青森県","02201","青森市","022010091001","金沢一丁目","40.814106","140.734028","0","3"
"02","青森県","02201","青森市","022010091002","金沢二丁目","40.814143","140.729785","0","3"
"02","青森県","02201","青森市","022010091003","金沢三丁目","40.810901","140.734476","0","3"
"02","青森県","02201","青森市","022010091004","金沢四丁目","40.810419","140.730276","0","3"
"02","青森県","02201","青森市","022010091005","金沢五丁目","40.811650","140.726887","0","3"
"02","青森県","02201","青森市","022010092001","北金沢一丁目","40.820824","140.732588","0","3"
"02","青森県","02201","青森市","022010092002","北金沢二丁目","40.817569","140.732458","0","3"
"02","青森県","02201","青森市","022010093001","久須志一丁目","40.822502","140.729285","0","3"
"02","青森県","02201","青森市","022010093002","久須志二丁目","40.820302","140.728693","0","3"
"02","青森県","02201","青森市","022010093003","久須志三丁目","40.819035","140.726310","0","3"
"02","青森県","02201","青森市","022010093004","久須志四丁目","40.818052","140.723931","0","3"
"02","青森県","02201","青森市","022010094001","けやき一丁目","40.824167","140.801150","0","3"
"02","青森県","02201","青森市","022010094002","けやき二丁目","40.821718","140.799046","0","3"
"02","青森県","02201","青森市","022010095001","幸畑一丁目","40.781098","140.778464","0","3"
"02","青森県","02201","青森市","022010095002","幸畑二丁目","40.783706","140.781589","0","3"
"02","青森県","02201","青森市","022010095003","幸畑三丁目","40.781985","140.785953","0","3"
"02","青森県","02201","青森市","022010095004","幸畑四丁目","40.778963","140.788196","0","3"
"02","青森県","02201","青森市","022010095005","幸畑五丁目","40.777919","140.783433","0","3"
"02","青森県","02201","青森市","022010096001","小柳一丁目","40.821747","140.788551","0","3"
"02","青森県","02201","青森市","022010096002","小柳二丁目","40.823659","140.792482","0","3"
"02","青森県","02201","青森市","022010096003","小柳三丁目","40.821016","140.794260","0","3"
"02","青森県","02201","青森市","022010096004","小柳四丁目","40.818724","140.795661","0","3"
"02","青森県","02201","青森市","022010096005","小柳五丁目","40.816715","140.791003","0","3"
"02","青森県","02201","青森市","022010096006","小柳六丁目","40.819151","140.789416","0","3"
"02","青森県","02201","青森市","022010097001","栄町一丁目","40.824741","140.765524","0","3"
"02","青森県","02201","青森市","022010097002","栄町二丁目","40.825838","140.771751","0","3"
"02","青森県","02201","青森市","022010098001","桜川一丁目","40.817702","140.768875","0","3"
"02","青森県","02201","青森市","022010098002","桜川二丁目","40.814823","140.767362","0","3"
"02","青森県","02201","青森市","022010098003","桜川三丁目","40.816505","140.770302","0","3"
"02","青森県","02201","青森市","022010098004","桜川四丁目","40.814897","140.771098","0","3"
"02","青森県","02201","青森市","022010098005","桜川五丁目","40.813084","140.771245","0","3"
"02","青森県","02201","青森市","022010098006","桜川六丁目","40.810975","140.766675","0","3"
"02","青森県","02201","青森市","022010098007","桜川七丁目","40.810366","140.770541","0","3"
"02","青森県","02201","青森市","022010098008","桜川八丁目","40.808120","140.768905","0","3"
"02","青森県","02201","青森市","022010098009","桜川九丁目","40.808778","140.774555","0","3"
"02","青森県","02201","青森市","022010099001","里見一丁目","40.818798","140.710871","0","3"
"02","青森県","02201","青森市","022010099002","里見二丁目","40.816205","140.713894","0","3"
"02","青森県","02201","青森市","022010100001","篠田一丁目","40.827844","140.730365","0","3"
"02","青森県","02201","青森市","022010100002","篠田二丁目","40.827855","140.726486","0","3"
"02","青森県","02201","青森市","022010100003","篠田三丁目","40.828821","140.722673","0","3"
"02","青森県","02201","青森市","022010101001","自由ケ丘一丁目","40.816140","140.797492","0","3"
"02","青森県","02201","青森市","022010101002","自由ケ丘二丁目","40.813612","140.798885","0","3"
"02","青森県","02201","青森市","022010102001","新町一丁目","40.827154","140.737099","0","3"
"02","青森県","02201","青森市","022010102002","新町二丁目","40.825667","140.742611","0","3"
"02","青森県","02201","青森市","022010103001","千刈一丁目","40.824688","140.727278","0","3"
"02","青森県","02201","青森市","022010103002","千刈二丁目","40.825871","140.720577","0","3"
"02","青森県","02201","青森市","022010103003","千刈三丁目","40.823195","140.723932","0","3"
"02","青森県","02201","青森市","022010103004","千刈四丁目","40.823042","140.720818","0","3"
"02","青森県","02201","青森市","022010104001","千富町一丁目","40.816956","140.728524","0","3"
"02","青森県","02201","青森市","022010104002","千富町二丁目","40.813782","140.724772","0","3"
"02","青森県","02201","青森市","022010105001","第二問屋町一丁目","40.794200","140.755080","0","3"
"02","青森県","02201","青森市","022010105002","第二問屋町二丁目","40.793078","140.757856","0","3"
"02","青森県","02201","青森市","022010105003","第二問屋町三丁目","40.792590","140.750387","0","3"
"02","青森県","02201","青森市","022010105004","第二問屋町四丁目","40.789328","140.749784","0","3"
"02","青森県","02201","青森市","022010106000","茶屋町","40.826802","140.764709","0","1"
"02","青森県","02201","青森市","022010107001","中央一丁目","40.821454","140.747642","0","3"
"02","青森県","02201","青森市","022010107002","中央二丁目","40.819421","140.747431","0","3"
"02","青森県","02201","青森市","022010107003","中央三丁目","40.816780","140.747323","0","3"
"02","青森県","02201","青森市","022010107004","中央四丁目","40.814405","140.751065","0","3"
"02","青森県","02201","青森市","022010108001","月見野一丁目","40.793903","140.803712","0","3"
"02","青森県","02201","青森市","022010109001","佃一丁目","40.820437","140.774649","0","3"
"02","青森県","02201","青森市","022010109002","佃二丁目","40.820758","140.779379","0","3"
"02","青森県","02201","青森市","022010109003","佃三丁目","40.821642","140.783353","0","3"
"02","青森県","02201","青森市","022010110001","造道一丁目","40.832316","140.786058","0","3"
"02","青森県","02201","青森市","022010110002","造道二丁目","40.830195","140.783833","0","3"
"02","青森県","02201","青森市","022010110003","造道三丁目","40.830009","140.788379","0","3"
"02","青森県","02201","青森市","022010111001","筒井一丁目","40.807638","140.765507","0","3"
"02","青森県","02201","青森市","022010111002","筒井二丁目","40.804970","140.765872","0","3"
"02","青森県","02201","青森市","022010111003","筒井三丁目","40.804073","140.770326","0","3"
"02","青森県","02201","青森市","022010111004","筒井四丁目","40.805363","140.774608","0","3"
"02","青森県","02201","青森市","022010112001","堤町一丁目","40.824738","140.758364","0","3"
"02","青森県","02201","青森市","022010112002","堤町二丁目","40.822015","140.757081","0","3"
"02","青森県","02201","青森市","022010113001","富田一丁目","40.830548","140.718761","0","3"
"02","青森県","02201","青森市","022010113002","富田二丁目","40.828747","140.714013","0","3"
"02","青森県","02201","青森市","022010113003","富田三丁目","40.833134","140.711691","0","3"
"02","青森県","02201","青森市","022010113004","富田四丁目","40.836678","140.708726","0","3"
"02","青森県","02201","青森市","022010113005","富田五丁目","40.835499","140.714687","0","3"
"02","青森県","02201","青森市","022010114001","問屋町一丁目","40.790411","140.757248","0","3"
"02","青森県","02201","青森市","022010114002","問屋町二丁目","40.787265","140.754235","0","3"
"02","青森県","02201","青森市","022010115001","長島一丁目","40.824117","140.742314","0","3"
"02","青森県","02201","青森市","022010115002","長島二丁目","40.822404","140.741931","0","3"
"02","青森県","02201","青森市","022010115003","長島三丁目","40.820754","140.741450","0","3"
"02","青森県","02201","青森市","022010115004","長島四丁目","40.818844","140.741217","0","3"
"02","青森県","02201","青森市","022010116001","中佃一丁目","40.816218","140.777574","0","3"
"02","青森県","02201","青森市","022010116002","中佃二丁目","40.817189","140.782419","0","3"
"02","青森県","02201","青森市","022010116003","中佃三丁目","40.819129","140.784713","0","3"
"02","青森県","02201","青森市","022010117001","浪打一丁目","40.824830","140.777926","0","3"
"02","青森県","02201","青森市","022010117002","浪打二丁目","40.825482","140.781653","0","3"
"02","青森県","02201","青森市","022010118000","浪岡大字相沢","40.704865","140.656626","0","1"
"02","青森県","02201","青森市","022010119000","浪岡大字王余魚沢","40.699005","140.709988","0","1"
"02","青森県","02201","青森市","022010120000","浪岡大字北中野","40.710264","140.619077","0","1"
"02","青森県","02201","青森市","022010121000","浪岡大字吉内","40.698040","140.612243","0","1"
"02","青森県","02201","青森市","022010122000","浪岡大字郷山前","40.715394","140.541411","0","1"
"02","青森県","02201","青森市","022010123000","浪岡大字五本松","40.731929","140.632677","0","1"
"02","青森県","02201","青森市","022010124000","浪岡大字下石川","40.738356","140.541245","0","1"
"02","青森県","02201","青森市","022010125000","浪岡大字下十川","40.693320","140.558821","0","1"
"02","青森県","02201","青森市","022010126000","浪岡大字銀","40.704364","140.556964","0","1"
"02","青森県","02201","青森市","022010127000","浪岡大字杉沢","40.734285","140.606105","0","1"
"02","青森県","02201","青森市","022010128000","浪岡大字大釈迦","40.781462","140.582333","0","1"
"02","青森県","02201","青森市","022010129000","浪岡大字高屋敷","40.738740","140.582935","0","1"
"02","青森県","02201","青森市","022010130000","浪岡大字樽沢","40.711329","140.559124","0","1"
"02","青森県","02201","青森市","022010131000","浪岡大字徳才子","40.753758","140.579482","0","1"
"02","青森県","02201","青森市","022010132000","浪岡大字長沼","40.751044","140.596484","0","1"
"02","青森県","02201","青森市","022010133000","浪岡大字浪岡","40.713585","140.593023","0","1"
"02","青森県","02201","青森市","022010134000","浪岡大字細野","40.679316","140.692207","0","1"
"02","青森県","02201","青森市","022010135000","浪岡大字本郷","40.678537","140.652923","0","1"
"02","青森県","02201","青森市","022010136000","浪岡大字増館","40.678722","140.550265","0","1"
"02","青森県","02201","青森市","022010137000","浪岡大字女鹿沢","40.703177","140.576301","0","1"
"02","青森県","02201","青森市","022010138000","浪岡大字吉野田","40.738264","140.559458","0","1"
"02","青森県","02201","青森市","022010139001","浪岡福田一丁目","40.718327","140.585556","0","3"
"02","青森県","02201","青森市","022010139002","浪岡福田二丁目","40.720335","140.586361","0","3"
"02","青森県","02201","青森市","022010139003","浪岡福田三丁目","40.721906","140.587631","0","3"
"02","青森県","02201","青森市","022010140001","浪館前田一丁目","40.815369","140.721954","0","3"
"02","青森県","02201","青森市","022010140002","浪館前田二丁目","40.816618","140.718311","0","3"
"02","青森県","02201","青森市","022010140003","浪館前田三丁目","40.812465","140.716337","0","3"
"02","青森県","02201","青森市","022010140004","浪館前田四丁目","40.811804","140.721524","0","3"
"02","青森県","02201","青森市","022010141001","西大野一丁目","40.803702","140.726409","0","3"
"02","青森県","02201","青森市","022010141002","西大野二丁目","40.802660","140.723281","0","3"
"02","青森県","02201","青森市","022010141003","西大野三丁目","40.801617","140.726872","0","3"
"02","青森県","02201","青森市","022010141004","西大野四丁目","40.800604","140.729464","0","3"
"02","青森県","02201","青森市","022010141005","西大野五丁目","40.799127","140.724555","0","3"
"02","青森県","02201","青森市","022010142001","虹ケ丘一丁目","40.812205","140.794415","0","3"
"02","青森県","02201","青森市","022010142002","虹ケ丘二丁目","40.810629","140.794639","0","3"
"02","青森県","02201","青森市","022010143001","西滝一丁目","40.823357","140.717548","0","3"
"02","青森県","02201","青森市","022010143002","西滝二丁目","40.820105","140.718361","0","3"
"02","青森県","02201","青森市","022010143003","西滝三丁目","40.821453","140.713756","0","3"
"02","青森県","02201","青森市","022010144001","新田一丁目","40.841483","140.717238","0","3"
"02","青森県","02201","青森市","022010144002","新田二丁目","40.840146","140.713767","0","3"
"02","青森県","02201","青森市","022010144003","新田三丁目","40.843203","140.711364","0","3"
"02","青森県","02201","青森市","022010145001","橋本一丁目","40.824534","140.752484","0","3"
"02","青森県","02201","青森市","022010145002","橋本二丁目","40.822202","140.752543","0","3"
"02","青森県","02201","青森市","022010145003","橋本三丁目","40.819126","140.752741","0","3"
"02","青森県","02201","青森市","022010146001","花園一丁目","40.822509","140.766828","0","3"
"02","青森県","02201","青森市","022010146002","花園二丁目","40.823669","140.772702","0","3"
"02","青森県","02201","青森市","022010147001","浜田一丁目","40.802409","140.748267","0","3"
"02","青森県","02201","青森市","022010147002","浜田二丁目","40.802048","140.752229","0","3"
"02","青森県","02201","青森市","022010147003","浜田三丁目","40.798109","140.748981","0","3"
"02","青森県","02201","青森市","022010148001","浜館一丁目","40.807308","140.781541","0","3"
"02","青森県","02201","青森市","022010148002","浜館二丁目","40.808327","140.784243","0","3"
"02","青森県","02201","青森市","022010148003","浜館三丁目","40.809605","140.786752","0","3"
"02","青森県","02201","青森市","022010148004","浜館四丁目","40.810967","140.789525","0","3"
"02","青森県","02201","青森市","022010148005","浜館五丁目","40.807699","140.790054","0","3"
"02","青森県","02201","青森市","022010148006","浜館六丁目","40.805720","140.785093","0","3"
"02","青森県","02201","青森市","022010149001","はまなす一丁目","40.824358","140.795764","0","3"
"02","青森県","02201","青森市","022010149002","はまなす二丁目","40.824643","140.797921","0","3"
"02","青森県","02201","青森市","022010150001","原別一丁目","40.838368","140.801292","0","3"
"02","青森県","02201","青森市","022010150002","原別二丁目","40.837668","140.804642","0","3"
"02","青森県","02201","青森市","022010150003","原別三丁目","40.835975","140.806213","0","3"
"02","青森県","02201","青森市","022010150004","原別四丁目","40.839542","140.809322","0","3"
"02","青森県","02201","青森市","022010150005","原別五丁目","40.840878","140.808357","0","3"
"02","青森県","02201","青森市","022010150006","原別六丁目","40.842384","140.807155","0","3"
"02","青森県","02201","青森市","022010150007","原別七丁目","40.846838","140.813271","0","3"
"02","青森県","02201","青森市","022010150008","原別八丁目","40.843625","140.811785","0","3"
"02","青森県","02201","青森市","022010151001","東大野一丁目","40.802751","140.743296","0","3"
"02","青森県","02201","青森市","022010151002","東大野二丁目","40.798653","140.743611","0","3"
"02","青森県","02201","青森市","022010152001","東造道一丁目","40.832013","140.793341","0","3"
"02","青森県","02201","青森市","022010152002","東造道二丁目","40.829411","140.794407","0","3"
"02","青森県","02201","青森市","022010152003","東造道三丁目","40.828238","140.796589","0","3"
"02","青森県","02201","青森市","022010153001","古川一丁目","40.825375","140.736241","0","3"
"02","青森県","02201","青森市","022010153002","古川二丁目","40.822736","140.736858","0","3"
"02","青森県","02201","青森市","022010153003","古川三丁目","40.821941","140.734513","0","3"
"02","青森県","02201","青森市","022010154001","古館一丁目","40.804800","140.779545","0","3"
"02","青森県","02201","青森市","022010155001","蛍沢一丁目","40.799875","140.798277","0","3"
"02","青森県","02201","青森市","022010155002","蛍沢二丁目","40.803824","140.801361","0","3"
"02","青森県","02201","青森市","022010155003","蛍沢三丁目","40.800071","140.800789","0","3"
"02","青森県","02201","青森市","022010155004","蛍沢四丁目","40.796814","140.804585","0","3"
"02","青森県","02201","青森市","022010156001","本町一丁目","40.824261","140.747852","0","3"
"02","青森県","02201","青森市","022010156002","本町二丁目","40.826640","140.747970","0","3"
"02","青森県","02201","青森市","022010156003","本町三丁目","40.829092","140.747939","0","3"
"02","青森県","02201","青森市","022010156005","本町五丁目","40.826811","140.752428","0","3"
"02","青森県","02201","青森市","022010157001","松原一丁目","40.821532","140.761989","0","3"
"02","青森県","02201","青森市","022010157002","松原二丁目","40.819556","140.762670","0","3"
"02","青森県","02201","青森市","022010157003","松原三丁目","40.817305","140.763386","0","3"
"02","青森県","02201","青森市","022010158001","松森一丁目","40.819478","140.769637","0","3"
"02","青森県","02201","青森市","022010158002","松森二丁目","40.815822","140.774385","0","3"
"02","青森県","02201","青森市","022010158003","松森三丁目","40.810713","140.776739","0","3"
"02","青森県","02201","青森市","022010159001","緑一丁目","40.808162","140.743360","0","3"
"02","青森県","02201","青森市","022010159002","緑二丁目","40.807491","140.748162","0","3"
"02","青森県","02201","青森市","022010159003","緑三丁目","40.806753","140.752844","0","3"
"02","青森県","02201","青森市","022010160001","港町一丁目","40.828503","140.763374","0","3"
"02","青森県","02201","青森市","022010160002","港町二丁目","40.831990","140.764784","0","3"
"02","青森県","02201","青森市","022010160003","港町三丁目","40.831565","140.771138","0","3"
"02","青森県","02201","青森市","022010161001","南佃一丁目","40.811793","140.779518","0","3"
"02","青森県","02201","青森市","022010161002","南佃二丁目","40.814957","140.785431","0","3"
"02","青森県","02201","青森市","022010162001","妙見一丁目","40.793515","140.762709","0","3"
"02","青森県","02201","青森市","022010162002","妙見二丁目","40.791244","140.763033","0","3"
"02","青森県","02201","青森市","022010162003","妙見三丁目","40.788249","140.763461","0","3"
"02","青森県","02201","青森市","022010163001","三好一丁目","40.833858","140.704699","0","3"
"02","青森県","02201","青森市","022010163002","三好二丁目","40.832105","140.703674","0","3"
"02","青森県","02201","青森市","022010164001","本泉一丁目","40.830288","140.803812","0","3"
"02","青森県","02201","青森市","022010164002","本泉二丁目","40.832051","140.804740","0","3"
"02","青森県","02201","青森市","022010165001","八重田一丁目","40.834782","140.791797","0","3"
"02","青森県","02201","青森市","022010165002","八重田二丁目","40.833734","140.796811","0","3"
"02","青森県","02201","青森市","022010165003","八重田三丁目","40.830980","140.799465","0","3"
"02","青森県","02201","青森市","022010165004","八重田四丁目","40.827828","140.801315","0","3"
"02","青森県","02201","青森市","022010166001","矢作一丁目","40.836644","140.800761","0","3"
"02","青森県","02201","青森市","022010166002","矢作二丁目","40.834709","140.800535","0","3"
"02","青森県","02201","青森市","022010166003","矢作三丁目","40.833830","140.801888","0","3"
"02","青森県","02201","青森市","022010167001","安方一丁目","40.829140","140.737941","0","3"
"02","青森県","02201","青森市","022010167002","安方二丁目","40.828547","140.743124","0","3"
"02","青森県","02201","青森市","022010168001","柳川一丁目","40.828243","140.733465","0","3"
"02","青森県","02201","青森市","022010168002","柳川二丁目","40.832853","140.730129","0","3"
"02","青森県","02201","青森市","022010169001","石江一丁目","40.832004","140.695387","0","3"
"02","青森県","02201","青森市","022010169002","石江二丁目","40.829141","140.695172","0","3"
"02","青森県","02201","青森市","022010169003","石江三丁目","40.828952","140.691888","0","3"
"02","青森県","02201","青森市","022010169004","石江四丁目","40.832051","140.691861","0","3"
"02","青森県","02201","青森市","022010169005","石江五丁目","40.830918","140.688917","0","3"
"02","青森県","02201","青森市","022010156004","本町四丁目","40.829187","140.752351","3","3"
"02","青森県","02202","弘前市","022020001000","大字藍内","40.534219","140.371043","0","1"
"02","青森県","02202","弘前市","022020002000","大字青樹町","40.580138","140.438951","0","1"
"02","青森県","02202","弘前市","022020003000","大字青女子","40.686575","140.447138","0","1"
"02","青森県","02202","弘前市","022020004001","大字青山一丁目","40.619194","140.482472","0","3"
"02","青森県","02202","弘前市","022020004002","大字青山二丁目","40.62243","140.482918","0","3"
"02","青森県","02202","弘前市","022020004003","大字青山三丁目","40.622794","140.479093","0","3"
"02","青森県","02202","弘前市","022020004004","大字青山四丁目","40.625637","140.483436","0","3"
"02","青森県","02202","弘前市","022020004005","大字青山五丁目","40.625941","140.479582","0","3"
"02","青森県","02202","弘前市","022020005001","大字茜町一丁目","40.600633","140.449221","0","3"
"02","青森県","02202","弘前市","022020005002","大字茜町二丁目","40.599482","140.447689","0","3"
"02","青森県","02202","弘前市","022020005003","大字茜町三丁目","40.599364","140.444227","0","3"
"02","青森県","02202","弘前市","022020006000","大字悪戸","40.573534","140.4233","0","1"
"02","青森県","02202","弘前市","022020007001","大字旭ケ丘一丁目","40.584406","140.462264","0","3"
